date,open,high,low,close,last,yesterday,volume,value,count
1403-05-30,10228,10228,10227,10227,10227,10220,456628,4670003996,13
1403-05-29,10220,10221,10220,10220,10221,10213,415940,4251045544,12
1403-05-28,10212,10213,10212,10213,10212,10205,639306,6528937959,16
1403-05-27,10204,10205,10204,10205,10204,10189,279967,2856989679,12
1403-05-24,10189,10190,10189,10189,10189,10175,3264448,33261872633,23
1403-05-23,10175,10176,10175,10175,10176,10168,616269,6270818410,11
1403-05-22,10167,10168,10167,10168,10167,10159,40362639,410406984998,50
1403-05-21,10159,10160,10159,10159,10159,10151,3371118,34247254111,16
1403-05-20,10151,10152,10151,10151,10151,10121,1345834,13661919478,24
1403-05-16,10121,10122,10121,10121,10121,10113,3245289,32846156344,23
1403-05-15,10113,10114,10113,10113,10113,10105,130066,1315358458,6
1403-05-14,10105,10106,10104,10105,10106,10099,21625653,218523402984,32
1403-05-13,10098,10099,10098,10099,10099,10083,474763,4794407646,18
1403-05-10,10083,10084,10083,10083,10083,10068,2980202,30049378255,35
1403-05-09,10068,10069,10067,10068,10067,10060,18008323,181301389570,47
1403-05-08,10060,10061,10060,10060,10061,10045,1473321,14821829800,31
1403-05-06,10045,10046,10045,10045,10046,10030,5503304,55281320446,33
1403-05-03,10030,10031,10030,10030,10030,10016,3584076,35949412152,41
1403-05-02,10015,10016,10015,10016,10015,10008,21729819,217642658088,60
1403-05-01,10008,10008,10007,10008,10008,10539,7243775,72492677939,113
1403-04-31,10538,10539,10538,10539,10539,10530,6674481,70341368565,36
1403-04-30,10530,10531,10530,10530,10531,10516,10373988,109239226746,46
1403-04-27,10515,10521,10515,10516,10521,10484,810473,8522832101,47
1403-04-24,10476,10487,10476,10484,10484,10468,2304600,24161506870,28
1403-04-23,10453,10472,10453,10468,10472,10453,47474230,496960041099,120
1403-04-20,10452,10453,10452,10453,10453,10445,62114389,649281355667,216
1403-04-19,10444,10446,10444,10445,10445,10437,3717635,38830299117,41
1403-04-18,10436,10437,10436,10437,10436,10428,15211306,158756260846,33
1403-04-17,10428,10429,10428,10428,10428,10421,1126800,11750275743,36
1403-04-16,10421,10422,10421,10421,10422,10398,25187161,262475827585,91
1403-04-13,10398,10399,10397,10398,10398,10389,25170290,261711687514,89
1403-04-12,10389,10390,10389,10389,10389,10382,384191,3991498487,10
1403-04-11,10382,10383,10382,10382,10382,10374,1125790,11687953029,18
1403-04-10,10375,10375,10374,10374,10374,10367,330502,3428672032,32
1403-04-09,10366,10367,10366,10367,10367,10344,10718533,111118202065,54
1403-04-06,10345,10345,10344,10344,10345,10329,6430509,66517934575,36
1403-04-04,10329,10330,10329,10329,10329,10321,864854,8933168247,25
1403-04-03,10321,10322,10321,10321,10321,10313,10018641,103402402050,253
1403-04-02,10313,10313,10312,10313,10313,10000,565194,5828765508,39
1403-02-23,10000,10000,10000,10000,10000,10000,47320,473200000,24
1403-02-12,10000,10000,10000,10000,10000,10000,7528624,75286240000,56
1403-02-11,10000,10000,10000,10000,10000,10000,57841,578410000,43
1403-02-10,10000,10000,10000,10000,10000,10000,59590,595900000,46
1403-02-09,10000,10000,10000,10000,10000,10000,131279,1312790000,45
1403-02-05,10000,10000,10000,10000,10000,10000,210190,2101900000,80
1403-02-04,10000,10000,10000,10000,10000,10000,50665,506650000,76
1403-02-03,10000,10000,10000,10000,10000,10000,117823,1178230000,53
1403-02-02,10000,10000,10000,10000,10000,10000,290664,2906640000,99
1403-02-01,10000,10000,10000,10000,10000,10000,14297619,142976190000,340
